"accident_index","longitude","latitude","severity","number_of_casualties","district","speed_limit","road_class","police_force"
"2023010455859","-0.064263","51.51484","Slight","1","Tower Hamlets","20","Unclassified","1"
"2023010455860","-0.164326","51.431713","Slight","1","Wandsworth","30","Unclassified","1"
"2023010455863","-0.108143","51.597388","Slight","1","Haringey","20","Unclassified","1"
"2023010455864","-0.126202","51.508338","Slight","1","Westminster","20","A","1"
"2023010455865","0.160899","51.554793","Slight","1","Barking and Dagenham","20","Unclassified","1"
"2023010455867","-0.069808","51.472657","Slight","1","Southwark","20","Not at junction or within 20 metres","1"
"2023010455873","0.212823","51.562944","Slight","1","Havering","30","C","1"
"2023010455875","-0.032525","51.525571","Slight","1","Tower Hamlets","20","Not at junction or within 20 metres","1"
"2023010455880","-0.163725","51.432701","Slight","1","Wandsworth","20","Not at junction or within 20 metres","1"
"2023010455881","-0.062577","51.569496","Slight","1","Hackney","20","Unclassified","1"
"2023010455882","0.176452","51.52402","Slight","1","Havering","30","Unclassified","1"
"2023010455883","-0.187068","51.42016","Serious","1","Merton","30","Unclassified","1"
"2023010455886","-0.255286","51.506543","Slight","1","Ealing","20","Unclassified","1"
"2023010455887","-0.413872","51.498004","Slight","2","Hillingdon","30","Not at junction or within 20 metres","1"
"2023010455888","-0.112913","51.386229","Serious","1","Croydon","20","Unclassified","1"
"2023010455889","0.02964","51.539251","Slight","1","Newham","30","Unclassified","1"
"2023010455891","-0.109421","51.423169","Slight","1","Croydon","30","Unclassified","1"
"2023010455899","-0.093111","51.472886","Slight","1","Southwark","30","Unclassified","1"
"2023010455901","-0.053038","51.475896","Slight","1","Southwark","20","Unclassified","1"
"2023010455902","-0.008644","51.573306","Slight","1","Waltham Forest","30","B","1"
"2023010455903","-0.164094","51.416332","Slight","1","Merton","20","Unclassified","1"
"2023010455905","-0.260871","51.399517","Slight","1","Kingston upon Thames","20","Unclassified","1"
"2023010455909","0.060941","51.422824","Slight","1","Bromley","30","Unclassified","1"
"2023010455911","-0.123334","51.504488","Slight","2","Westminster","20","C","1"
"2023010455914","-0.121378","51.580731","Slight","1","Haringey","20","Unclassified","1"
"2023010455916","-0.105051","51.442909","Slight","1","Lambeth","30","Not at junction or within 20 metres","1"
"2023010455918","-0.301052","51.386707","Slight","1","Kingston upon Thames","20","A","1"
"2023010455919","-0.101144","51.59937","Slight","1","Haringey","20","A","1"
"2023010455924","-0.140008","51.593896","Slight","1","Haringey","30","Unclassified","1"
"2023010455925","-0.214864","51.55711","Slight","1","Barnet","20","Not at junction or within 20 metres","1"
"2023010455934","0.013176","51.518429","Slight","1","Newham","30","C","1"
"2023010455935","-0.140756","51.507643","Slight","1","Westminster","20","A","1"
"2023010455936","-0.213318","51.581834","Serious","1","Barnet","30","Unclassified","1"
"2023010455939","0.141072","51.581083","Slight","1","Barking and Dagenham","50","A","1"
"2023010455941","-0.387355","51.596548","Slight","1","Harrow","30","Not at junction or within 20 metres","1"
"2023010455942","-0.05744","51.479746","Serious","1","Southwark","30","Unclassified","1"
"2023010455947","-0.149175","51.35697","Slight","1","Sutton","30","Unclassified","1"
"2023010455953","-0.093619","51.474171","Slight","1","Southwark","30","Unclassified","1"
"2023010455954","0.002511","51.552289","Slight","1","Waltham Forest","20","Unclassified","1"
"2023010455959","-0.016912","51.619748","Serious","1","Waltham Forest","20","Unclassified","1"
"2023010455960","-0.103332","51.466002","Slight","1","Lambeth","20","A","1"
"2023010455961","-0.112702","51.474075","Slight","1","Lambeth","30","Unclassified","1"
"2023010455962","-0.211384","51.555736","Slight","1","Camden","20","Unclassified","1"
"2023010455964","-0.12815","51.419603","Slight","1","Lambeth","30","Not at junction or within 20 metres","1"
"2023010455969","-0.078013","51.375006","Slight","1","Croydon","30","Unclassified","1"
"2023010455970","-0.191099","51.547089","Slight","1","Camden","30","Unclassified","1"
"2023010455977","-0.125517","51.494811","Slight","1","Westminster","20","B","1"
"2023010455980","0.024902","51.582569","Slight","2","Redbridge","30","Not at junction or within 20 metres","1"
"2023010455981","-0.073088","51.578572","Slight","1","Haringey","20","Unclassified","1"
"2023010455985","-0.134122","51.428007","Slight","1","Lambeth","20","Unclassified","1"
"2023010456000","-0.124754","51.444242","Slight","1","Lambeth","30","Unclassified","1"
"2023010456001","-0.145606","51.445995","Slight","1","Wandsworth","30","C","1"
"2023010456002","-0.364719","51.479003","Slight","1","Hounslow","40","A","1"
"2023010456003","-0.437958","51.614299","Serious","1","Hillingdon","30","Not at junction or within 20 metres","1"
"2023010456004","-0.07875","51.419856","Slight","1","Lambeth","20","A","1"
"2023010456006","0.046541","51.552743","Slight","1","Newham","20","Unclassified","1"
"2023010456008","-0.181575","51.528381","Slight","1","Westminster","20","C","1"
"2023010456011","-0.00015","51.512668","Slight","1","Tower Hamlets","30","A","1"
"2023010456013","-0.080078","51.599684","Slight","1","Haringey","30","Unclassified","1"
"2023010456014","-0.095144","51.529123","Slight","1","Islington","20","Unclassified","1"
"2023010456017","-0.451869","51.495266","Slight","1","Hillingdon","70","Motorway","1"
"2023010456020","-0.386021","51.472392","Slight","1","Hounslow","30","Unclassified","1"
"2023010456034","-0.301542","51.540628","Slight","1","Brent","30","C","1"
"2023010456037","-0.011","51.58348","Serious","1","Waltham Forest","20","Unclassified","1"
"2023010456045","0.063093","51.447921","Slight","1","Greenwich","30","A","1"
"2023010456048","-0.085145","51.652228","Slight","1","Enfield","20","Not at junction or within 20 metres","1"
"2023010456050","-0.088008","51.569725","Slight","1","Hackney","30","Not at junction or within 20 metres","1"
"2023010456052","-0.228507","51.498165","Slight","1","Hammersmith and Fulham","20","Unclassified","1"
"2023010456057","-0.161694","51.582062","Serious","1","Haringey","40","Not at junction or within 20 metres","1"
"2023010456059","0.10561","51.507102","Slight","1","Greenwich","20","Unclassified","1"
"2023010456068","-0.076547","51.652484","Slight","1","Enfield","30","A","1"
"2023010456069","-0.114657","51.463693","Slight","1","Lambeth","20","Unclassified","1"
"2023010456071","-0.044163","51.474328","Slight","4","Lewisham","30","Unclassified","1"
"2023010456078","-0.093765","51.398069","Slight","1","Croydon","30","Unclassified","1"
"2023010456079","-0.176803","51.616747","Slight","1","Barnet","20","C","1"
"2023010456082","-0.132694","51.463721","Slight","1","Lambeth","20","Unclassified","1"
"2023010456084","-0.045797","51.491693","Slight","1","Southwark","20","A","1"
"2023010456085","-0.041731","51.392876","Slight","1","Bromley","20","A","1"
"2023010456086","-0.263607","51.409665","Serious","2","Kingston upon Thames","20","Not at junction or within 20 metres","1"
"2023010456087","-0.336721","51.426012","Slight","1","Richmond upon Thames","20","Not at junction or within 20 metres","1"
"2023010456088","-0.227489","51.541466","Serious","1","Brent","30","Unclassified","1"
"2023010456090","0.147964","51.484149","Slight","1","Bexley","20","C","1"
"2023010456093","-0.122537","51.388102","Slight","1","Croydon","20","Unclassified","1"
"2023010456094","0.047625","51.55053","Slight","1","Newham","30","A","1"
"2023010456095","-0.085865","51.539304","Slight","1","Islington","20","C","1"
"2023010456096","-0.194815","51.600381","Serious","1","Barnet","30","Unclassified","1"
"2023010456100","0.087072","51.396201","Slight","1","Bromley","30","Unclassified","1"
"2023010456101","-0.07209","51.583744","Slight","1","Haringey","20","A","1"
"2023010456102","-0.44776","51.530137","Slight","1","Hillingdon","40","C","1"
"2023010456103","0.069396","51.558277","Slight","1","Redbridge","30","Not at junction or within 20 metres","1"
"2023010456108","-0.076276","51.424311","Slight","1","Southwark","20","A","1"
"2023010456109","-0.330015","51.577842","Slight","4","Harrow","30","Not at junction or within 20 metres","1"
"2023010456110","-0.25502","51.525954","Slight","1","Ealing","20","Unclassified","1"
"2023010456117","0.017508","51.414155","Slight","1","Bromley","30","A","1"
"2023010456123","-0.067991","51.614692","Slight","2","Enfield","30","Unclassified","1"
"2023010456124","-0.092883","51.397515","Slight","1","Croydon","30","A","1"
"2023010456131","-0.229691","51.573153","Slight","1","Barnet","50","A","1"
"2023010456132","-0.321756","51.516406","Slight","2","Ealing","20","Unclassified","1"
"2023010456133","-0.073641","51.542611","Slight","1","Hackney","20","Not at junction or within 20 metres","1"
"2023010456137","-0.205482","51.480613","Slight","1","Hammersmith and Fulham","20","C","1"
"2023010456138","-0.067644","51.453665","Slight","1","Southwark","20","Unclassified","1"
"2023010456141","-0.066659","51.462318","Slight","1","Southwark","20","A","1"
"2023010456145","-0.100264","51.370989","Slight","1","Croydon","30","Unclassified","1"
"2023010456146","-0.219118","51.566761","Slight","1","Barnet","30","Unclassified","1"
"2023010456149","0.135954","51.588604","Slight","1","Barking and Dagenham","30","Unclassified","1"
"2023010456150","0.135258","51.552502","Slight","2","Barking and Dagenham","30","Not at junction or within 20 metres","1"
"2023010456158","0.016507","51.571959","Slight","1","Waltham Forest","50","Not at junction or within 20 metres","1"
"2023010456161","-0.064891","51.426867","Serious","1","Lewisham","20","Unclassified","1"
"2023010456163","-0.280125","51.562491","Slight","1","Brent","20","A","1"
"2023010456166","-0.355188","51.60932","Slight","1","Harrow","30","A","1"
"2023010456172","-0.128462","51.433438","Slight","1","Lambeth","20","Unclassified","1"
"2023010456174","-0.151353","51.445159","Slight","1","Wandsworth","30","B","1"
"2023010456177","-0.161543","51.403567","Slight","1","Merton","30","Unclassified","1"
"2023010456179","-0.203168","51.521142","Serious","1","Kensington and Chelsea","30","Not at junction or within 20 metres","1"
"2023010456182","-0.155788","51.474392","Slight","1","Wandsworth","20","Unclassified","1"
"2023010456183","-0.344829","51.59038","Slight","1","Harrow","30","Not at junction or within 20 metres","1"
"2023010456184","-0.053819","51.529928","Slight","1","Tower Hamlets","20","Unclassified","1"
"2023010456185","-0.05938","51.430633","Slight","1","Lewisham","20","A","1"
"2023010456187","-0.040504","51.472666","Serious","1","Lewisham","20","Unclassified","1"
"2023010456188","-0.141626","51.517072","Slight","1","Westminster","20","Unclassified","1"
"2023010456191","-0.103174","51.555511","Serious","1","Islington","20","Unclassified","1"
"2023010456199","-0.133115","51.516181","Slight","1","Westminster","20","Unclassified","1"
"2023010456200","-0.30905","51.45629","Slight","1","Richmond upon Thames","20","A","1"
"2023010456205","-0.11899","51.515488","Slight","1","Camden","20","Not at junction or within 20 metres","1"
"2023010456207","-0.202021","51.508193","Slight","1","Kensington and Chelsea","20","Unclassified","1"
"2023010456210","-0.08396","51.576754","Slight","1","Haringey","20","Unclassified","1"
"2023010456211","-0.087229","51.56455","Slight","1","Hackney","30","Not at junction or within 20 metres","1"
"2023010456213","-0.079292","51.489558","Slight","1","Southwark","30","Not at junction or within 20 metres","1"
"2023010456214","0.047863","51.52951","Slight","1","Newham","20","B","1"
"2023010456215","0.181452","51.47871","Slight","1","Bexley","20","C","1"
"2023010456228","-0.125933","51.551749","Slight","1","Islington","20","Unclassified","1"
"2023010456229","-0.105471","51.544649","Slight","1","Islington","20","Not at junction or within 20 metres","1"
"2023010456231","-0.051229","51.519346","Slight","1","Tower Hamlets","20","Unclassified","1"
"2023010456234","-0.370038","51.54669","Slight","1","Ealing","20","Unclassified","1"
"2023010456239","-0.102259","51.448476","Slight","1","Lambeth","20","Unclassified","1"
"2023010456243","-0.063517","51.438606","Slight","1","Lewisham","20","C","1"
"2023010456244","-0.167841","51.408576","Slight","1","Merton","30","Not at junction or within 20 metres","1"
"2023010456251","0.047921","51.529518","Slight","1","Newham","30","Unclassified","1"
"2023010456254","-0.153668","51.615558","Slight","1","Barnet","20","Unclassified","1"
"2023010456257","-0.087288","51.53288","Slight","1","Hackney","20","B","1"
"2023010456261","-0.150796","51.450753","Slight","1","Wandsworth","30","Unclassified","1"
"2023010456262","-0.150099","51.50324","Slight","1","Westminster","20","A","1"
"2023010456263","-0.301065","51.607218","Slight","2","Harrow","30","C","1"
"2023010456270","-0.384707","51.439048","Slight","1","Hounslow","30","Unclassified","1"
"2023010456271","-0.30367","51.576448","Slight","1","Brent","20","C","1"
"2023010456274","-0.329727","51.448988","Slight","1","Richmond upon Thames","30","Unclassified","1"
"2023010456281","-0.233596","51.598606","Slight","1","Barnet","40","Unclassified","1"
"2023010456282","-0.303775","51.369059","Slight","1","Kingston upon Thames","30","Unclassified","1"
"2023010456286","0.228614","51.58519","Slight","1","Havering","40","Not at junction or within 20 metres","1"
"2023010456291","-0.098545","51.367733","Slight","2","Croydon","20","A","1"
"2023010456292","-0.126967","51.434107","Slight","1","Lambeth","30","Not at junction or within 20 metres","1"
"2023010456308","-0.107438","51.47185","Slight","1","Lambeth","20","Unclassified","1"
"2023010456313","0.18419","51.453425","Slight","1","Bexley","20","Unclassified","1"
"2023010456320","-0.381857","51.512737","Slight","1","Ealing","20","Not at junction or within 20 metres","1"
"2023010456321","-0.100073","51.476875","Serious","1","Lambeth","20","Unclassified","1"
"2023010456324","-0.19451","51.506441","Serious","1","Kensington and Chelsea","20","Unclassified","1"
"2023010456325","0.224366","51.517995","Slight","1","Havering","40","Not at junction or within 20 metres","1"
"2023010456327","-0.18229","51.346598","Slight","1","Sutton","30","Unclassified","1"
"2023010456329","-0.197834","51.509856","Slight","1","Kensington and Chelsea","30","Unclassified","1"
